timestamp,buyer,seller,symbol_trade,currency,price,quantity,day_trade,trade_notional,day_book,symbol_book,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,spread,microprice,best_bid_notional,best_ask_notional,imbalance_l1,bid_depth_3,ask_depth_3,trade_vs_mid,trade_vs_bid,trade_vs_ask,trade_side_guess,day,symbol
585300,,,INTARIAN_PEPPER_ROOT,XIRECS,10580.0,7,-2,74060.0,-2,INTARIAN_PEPPER_ROOT,10580.0,10.0,10577.0,19.0,,,10591.0,10.0,10594.0,19.0,,,10585.5,0.0,11.0,10585.5,105800.0,105910.0,0.0,29.0,29.0,-5.5,0.0,-11.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
586100,,,INTARIAN_PEPPER_ROOT,XIRECS,10592.0,6,-2,63552.0,-2,INTARIAN_PEPPER_ROOT,,,,,,,10592.0,12.0,10595.0,22.0,,,10592.0,0.0,,,,127104.0,,0.0,34.0,0.0,,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
586900,,,INTARIAN_PEPPER_ROOT,XIRECS,10581.0,6,-2,63486.0,-2,INTARIAN_PEPPER_ROOT,10581.0,9.0,,,,,10593.0,9.0,10595.0,24.0,,,10587.0,0.0,12.0,10587.0,95229.0,95337.0,0.0,9.0,33.0,-6.0,0.0,-12.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
590600,,,INTARIAN_PEPPER_ROOT,XIRECS,10596.0,5,-2,52980.0,-2,INTARIAN_PEPPER_ROOT,10585.0,9.0,10582.0,15.0,,,10596.0,9.0,10599.0,15.0,,,10590.5,0.0,11.0,10590.5,95265.0,95364.0,0.0,24.0,24.0,5.5,11.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
593300,,,INTARIAN_PEPPER_ROOT,XIRECS,10588.0,3,-2,31764.0,-2,INTARIAN_PEPPER_ROOT,10588.0,11.0,10585.0,21.0,,,10599.0,11.0,10602.0,21.0,,,10593.5,0.0,11.0,10593.5,116468.0,116589.0,0.0,32.0,32.0,-5.5,0.0,-11.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
597300,,,INTARIAN_PEPPER_ROOT,XIRECS,10603.0,3,-2,31809.0,-2,INTARIAN_PEPPER_ROOT,10589.0,22.0,,,,,10603.0,8.0,10606.0,22.0,,,10596.0,0.0,14.0,10599.266666666666,232958.0,84824.0,0.4666666666666667,22.0,30.0,7.0,14.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
597600,,,INTARIAN_PEPPER_ROOT,XIRECS,10592.0,4,-2,42368.0,-2,INTARIAN_PEPPER_ROOT,10592.0,11.0,,,,,10603.0,11.0,,,,,10597.5,0.0,11.0,10597.5,116512.0,116633.0,0.0,11.0,11.0,-5.5,0.0,-11.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
601400,,,INTARIAN_PEPPER_ROOT,XIRECS,10596.0,6,-2,63576.0,-2,INTARIAN_PEPPER_ROOT,10596.0,9.0,10593.0,15.0,,,10610.0,15.0,,,,,10603.0,0.0,14.0,10601.25,95364.0,159150.0,-0.25,24.0,15.0,-7.0,0.0,-14.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
601700,,,INTARIAN_PEPPER_ROOT,XIRECS,10610.0,3,-2,31830.0,-2,INTARIAN_PEPPER_ROOT,10596.0,10.0,10593.0,24.0,,,10610.0,24.0,,,,,10603.0,0.0,14.0,10600.117647058823,105960.0,254640.0,-0.4117647058823529,34.0,24.0,7.0,14.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
609200,,,INTARIAN_PEPPER_ROOT,XIRECS,10618.0,3,-2,31854.0,-2,INTARIAN_PEPPER_ROOT,10601.0,21.0,,,,,10618.0,21.0,,,,,10609.5,0.0,17.0,10609.5,222621.0,222978.0,0.0,21.0,21.0,8.5,17.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
610400,,,INTARIAN_PEPPER_ROOT,XIRECS,10613.0,7,-2,74291.0,-2,INTARIAN_PEPPER_ROOT,10613.0,7.0,10605.0,12.0,10602.0,23.0,10616.0,12.0,,,,,10614.5,0.0,3.0,10614.105263157895,74291.0,127392.0,-0.2631578947368421,42.0,12.0,-1.5,0.0,-3.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
611200,,,INTARIAN_PEPPER_ROOT,XIRECS,10608.0,4,-2,42432.0,-2,INTARIAN_PEPPER_ROOT,10603.0,21.0,,,,,10608.0,4.0,10617.0,11.0,,,10605.5,0.0,5.0,10607.2,222663.0,42432.0,0.68,21.0,15.0,2.5,5.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
612600,,,INTARIAN_PEPPER_ROOT,XIRECS,10604.0,5,-2,53020.0,-2,INTARIAN_PEPPER_ROOT,10604.0,17.0,,,,,10618.0,11.0,10621.0,17.0,,,10611.0,0.0,14.0,10612.5,180268.0,116798.0,0.21428571428571427,17.0,28.0,-7.0,0.0,-14.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
613000,,,INTARIAN_PEPPER_ROOT,XIRECS,10621.0,3,-2,31863.0,-2,INTARIAN_PEPPER_ROOT,10607.0,12.0,10605.0,25.0,,,10621.0,25.0,,,,,10614.0,0.0,14.0,10611.54054054054,127284.0,265525.0,-0.35135135135135137,37.0,25.0,7.0,14.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
613900,,,INTARIAN_PEPPER_ROOT,XIRECS,10620.0,5,-2,53100.0,-2,INTARIAN_PEPPER_ROOT,10608.0,11.0,10605.0,15.0,,,10620.0,11.0,10622.0,15.0,,,10614.0,0.0,12.0,10614.0,116688.0,116820.0,0.0,26.0,26.0,6.0,12.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
614900,,,INTARIAN_PEPPER_ROOT,XIRECS,10611.0,5,-2,53055.0,-2,INTARIAN_PEPPER_ROOT,10609.0,8.0,10606.0,18.0,,,10611.0,5.0,10621.0,8.0,10623.0,18.0,10610.0,0.0,2.0,10610.23076923077,84872.0,53055.0,0.23076923076923078,26.0,31.0,1.0,2.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
615400,,,INTARIAN_PEPPER_ROOT,XIRECS,10610.0,5,-2,53050.0,-2,INTARIAN_PEPPER_ROOT,10610.0,12.0,,,,,10621.0,12.0,,,,,10615.5,0.0,11.0,10615.5,127320.0,127452.0,0.0,12.0,12.0,-5.5,0.0,-11.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
625500,,,INTARIAN_PEPPER_ROOT,XIRECS,10631.0,3,-2,31893.0,-2,INTARIAN_PEPPER_ROOT,10617.0,24.0,,,,,10631.0,12.0,10634.0,24.0,,,10624.0,0.0,14.0,10626.333333333334,254808.0,127572.0,0.3333333333333333,24.0,36.0,7.0,14.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
628300,,,INTARIAN_PEPPER_ROOT,XIRECS,10622.0,5,-2,53110.0,-2,INTARIAN_PEPPER_ROOT,10622.0,8.0,10620.0,15.0,,,10634.0,8.0,,,,,10628.0,0.0,12.0,10628.0,84976.0,85072.0,0.0,23.0,8.0,-6.0,0.0,-12.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
628400,,,INTARIAN_PEPPER_ROOT,XIRECS,10620.0,6,-2,63720.0,-2,INTARIAN_PEPPER_ROOT,10620.0,22.0,,,,,10634.0,8.0,10637.0,22.0,,,10627.0,0.0,14.0,10630.266666666666,233640.0,85072.0,0.4666666666666667,22.0,30.0,-7.0,0.0,-14.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
628700,,,INTARIAN_PEPPER_ROOT,XIRECS,10631.0,5,-2,53155.0,-2,INTARIAN_PEPPER_ROOT,10631.0,5.0,10620.0,16.0,,,10635.0,9.0,10637.0,16.0,,,10633.0,0.0,4.0,10632.42857142857,53155.0,95715.0,-0.2857142857142857,21.0,25.0,-2.0,0.0,-4.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
631400,,,INTARIAN_PEPPER_ROOT,XIRECS,10637.0,4,-2,42548.0,-2,INTARIAN_PEPPER_ROOT,10626.0,8.0,10623.0,15.0,,,10637.0,8.0,,,,,10631.5,0.0,11.0,10631.5,85008.0,85096.0,0.0,23.0,8.0,5.5,11.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
636400,,,INTARIAN_PEPPER_ROOT,XIRECS,10642.0,3,-2,31926.0,-2,INTARIAN_PEPPER_ROOT,10631.0,9.0,10628.0,21.0,,,10642.0,9.0,10645.0,21.0,,,10636.5,0.0,11.0,10636.5,95679.0,95778.0,0.0,30.0,30.0,5.5,11.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
639200,,,INTARIAN_PEPPER_ROOT,XIRECS,10631.0,3,-2,31893.0,-2,INTARIAN_PEPPER_ROOT,10631.0,19.0,,,,,10645.0,11.0,,,,,10638.0,0.0,14.0,10639.866666666667,201989.0,117095.0,0.26666666666666666,19.0,11.0,-7.0,0.0,-14.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
640500,,,INTARIAN_PEPPER_ROOT,XIRECS,10646.0,7,-2,74522.0,-2,INTARIAN_PEPPER_ROOT,10635.0,8.0,10632.0,20.0,,,10646.0,8.0,10649.0,20.0,,,10640.5,0.0,11.0,10640.5,85080.0,85168.0,0.0,28.0,28.0,5.5,11.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
644600,,,INTARIAN_PEPPER_ROOT,XIRECS,10639.0,6,-2,63834.0,-2,INTARIAN_PEPPER_ROOT,10639.0,12.0,10636.0,24.0,,,10650.0,12.0,10653.0,24.0,,,10644.5,0.0,11.0,10644.5,127668.0,127800.0,0.0,36.0,36.0,-5.5,0.0,-11.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
648000,,,INTARIAN_PEPPER_ROOT,XIRECS,10654.0,3,-2,31962.0,-2,INTARIAN_PEPPER_ROOT,,,,,,,10654.0,10.0,10656.0,18.0,,,10654.0,0.0,,,,106540.0,,0.0,28.0,0.0,,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
650300,,,INTARIAN_PEPPER_ROOT,XIRECS,10644.0,7,-2,74508.0,-2,INTARIAN_PEPPER_ROOT,10644.0,11.0,10642.0,16.0,,,10656.0,11.0,10659.0,16.0,,,10650.0,0.0,12.0,10650.0,117084.0,117216.0,0.0,27.0,27.0,-6.0,0.0,-12.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
652900,,,INTARIAN_PEPPER_ROOT,XIRECS,10659.0,3,-2,31977.0,-2,INTARIAN_PEPPER_ROOT,10647.0,9.0,10644.0,22.0,,,10659.0,9.0,10661.0,22.0,,,10653.0,0.0,12.0,10653.0,95823.0,95931.0,0.0,31.0,31.0,6.0,12.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
654100,,,INTARIAN_PEPPER_ROOT,XIRECS,10646.0,4,-2,42584.0,-2,INTARIAN_PEPPER_ROOT,10646.0,20.0,,,,,10660.0,10.0,,,,,10653.0,0.0,14.0,10655.333333333334,212920.0,106600.0,0.3333333333333333,20.0,10.0,-7.0,0.0,-14.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
654200,,,INTARIAN_PEPPER_ROOT,XIRECS,10660.0,3,-2,31980.0,-2,INTARIAN_PEPPER_ROOT,10648.0,9.0,10646.0,21.0,,,10660.0,9.0,10663.0,21.0,,,10654.0,0.0,12.0,10654.0,95832.0,95940.0,0.0,30.0,30.0,6.0,12.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
655500,,,INTARIAN_PEPPER_ROOT,XIRECS,10652.0,6,-2,63912.0,-2,INTARIAN_PEPPER_ROOT,10650.0,9.0,10647.0,21.0,,,10652.0,6.0,,,,,10651.0,0.0,2.0,10651.2,95850.0,63912.0,0.2,30.0,6.0,1.0,2.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
659100,,,INTARIAN_PEPPER_ROOT,XIRECS,10655.0,4,-2,42620.0,-2,INTARIAN_PEPPER_ROOT,10656.0,3.0,10653.0,12.0,10651.0,20.0,,,,,,,10656.0,0.0,,,31968.0,,,35.0,0.0,-1.0,-1.0,,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
662300,,,INTARIAN_PEPPER_ROOT,XIRECS,10668.0,4,-2,42672.0,-2,INTARIAN_PEPPER_ROOT,10665.0,3.0,10656.0,10.0,10654.0,25.0,10668.0,10.0,10671.0,25.0,,,10666.5,0.0,3.0,10665.692307692309,31995.0,106680.0,-0.5384615384615384,38.0,35.0,1.5,3.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
662600,,,INTARIAN_PEPPER_ROOT,XIRECS,10659.0,3,-2,31977.0,-2,INTARIAN_PEPPER_ROOT,10657.0,9.0,10654.0,23.0,,,10659.0,3.0,10668.0,9.0,,,10658.0,0.0,2.0,10658.5,95913.0,31977.0,0.5,32.0,12.0,1.0,2.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
669500,,,INTARIAN_PEPPER_ROOT,XIRECS,10675.0,6,-2,64050.0,-2,INTARIAN_PEPPER_ROOT,10664.0,12.0,,,,,10675.0,12.0,10678.0,16.0,,,10669.5,0.0,11.0,10669.5,127968.0,128100.0,0.0,12.0,28.0,5.5,11.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
671700,,,INTARIAN_PEPPER_ROOT,XIRECS,10666.0,7,-2,74662.0,-2,INTARIAN_PEPPER_ROOT,10666.0,8.0,,,,,10678.0,8.0,,,,,10672.0,0.0,12.0,10672.0,85328.0,85424.0,0.0,8.0,8.0,-6.0,0.0,-12.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
676600,,,INTARIAN_PEPPER_ROOT,XIRECS,10682.0,3,-2,32046.0,-2,INTARIAN_PEPPER_ROOT,,,,,,,10682.0,11.0,10685.0,19.0,,,10682.0,0.0,,,,117502.0,,0.0,30.0,0.0,,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
681300,,,INTARIAN_PEPPER_ROOT,XIRECS,10679.0,7,-2,74753.0,-2,INTARIAN_PEPPER_ROOT,10679.0,7.0,10675.0,11.0,10673.0,22.0,10687.0,11.0,,,,,10683.0,0.0,8.0,10682.111111111111,74753.0,117557.0,-0.2222222222222222,40.0,11.0,-4.0,0.0,-8.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
687800,,,INTARIAN_PEPPER_ROOT,XIRECS,10691.0,5,-2,53455.0,-2,INTARIAN_PEPPER_ROOT,10691.0,5.0,10682.0,11.0,10679.0,22.0,10696.0,22.0,,,,,10693.5,0.0,5.0,10691.925925925925,53455.0,235312.0,-0.6296296296296297,38.0,22.0,-2.5,0.0,-5.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
688100,,,INTARIAN_PEPPER_ROOT,XIRECS,10697.0,3,-2,32091.0,-2,INTARIAN_PEPPER_ROOT,10682.0,8.0,10680.0,15.0,,,10697.0,15.0,,,,,10689.5,0.0,15.0,10687.217391304348,85456.0,160455.0,-0.30434782608695654,23.0,15.0,7.5,15.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
693200,,,INTARIAN_PEPPER_ROOT,XIRECS,10689.0,5,-2,53445.0,-2,INTARIAN_PEPPER_ROOT,10685.0,18.0,,,,,10689.0,5.0,10699.0,12.0,10702.0,18.0,10687.0,0.0,4.0,10688.130434782608,192330.0,53445.0,0.5652173913043478,18.0,35.0,2.0,4.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
698300,,,INTARIAN_PEPPER_ROOT,XIRECS,10704.0,3,-2,32112.0,-2,INTARIAN_PEPPER_ROOT,10692.0,11.0,10690.0,25.0,,,10704.0,11.0,10707.0,25.0,,,10698.0,0.0,12.0,10698.0,117612.0,117744.0,0.0,36.0,36.0,6.0,12.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
701400,,,INTARIAN_PEPPER_ROOT,XIRECS,10707.0,3,-2,32121.0,-2,INTARIAN_PEPPER_ROOT,10693.0,20.0,,,,,10707.0,8.0,10710.0,20.0,,,10700.0,0.0,14.0,10703.0,213860.0,85656.0,0.42857142857142855,20.0,28.0,7.0,14.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
703900,,,INTARIAN_PEPPER_ROOT,XIRECS,10698.0,3,-2,32094.0,-2,INTARIAN_PEPPER_ROOT,10698.0,10.0,10695.0,16.0,,,10710.0,10.0,10712.0,16.0,,,10704.0,0.0,12.0,10704.0,106980.0,107100.0,0.0,26.0,26.0,-6.0,0.0,-12.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
709300,,,INTARIAN_PEPPER_ROOT,XIRECS,10715.0,5,-2,53575.0,-2,INTARIAN_PEPPER_ROOT,10703.0,8.0,10701.0,18.0,,,10715.0,8.0,10718.0,18.0,,,10709.0,0.0,12.0,10709.0,85624.0,85720.0,0.0,26.0,26.0,6.0,12.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
711700,,,INTARIAN_PEPPER_ROOT,XIRECS,10706.0,7,-2,74942.0,-2,INTARIAN_PEPPER_ROOT,10706.0,9.0,10703.0,25.0,,,10718.0,9.0,10720.0,25.0,,,10712.0,0.0,12.0,10712.0,96354.0,96462.0,0.0,34.0,34.0,-6.0,0.0,-12.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
713000,,,INTARIAN_PEPPER_ROOT,XIRECS,10719.0,6,-2,64314.0,-2,INTARIAN_PEPPER_ROOT,10707.0,9.0,,,,,10719.0,9.0,10722.0,17.0,,,10713.0,0.0,12.0,10713.0,96363.0,96471.0,0.0,9.0,26.0,6.0,12.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
718100,,,INTARIAN_PEPPER_ROOT,XIRECS,10712.0,3,-2,32136.0,-2,INTARIAN_PEPPER_ROOT,10712.0,10.0,10710.0,20.0,,,10724.0,10.0,10727.0,20.0,,,10718.0,0.0,12.0,10718.0,107120.0,107240.0,0.0,30.0,30.0,-6.0,0.0,-12.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
719800,,,INTARIAN_PEPPER_ROOT,XIRECS,10714.0,7,-2,74998.0,-2,INTARIAN_PEPPER_ROOT,10714.0,8.0,10711.0,17.0,,,10726.0,8.0,,,,,10720.0,0.0,12.0,10720.0,85712.0,85808.0,0.0,25.0,8.0,-6.0,0.0,-12.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
721900,,,INTARIAN_PEPPER_ROOT,XIRECS,10716.0,6,-2,64296.0,-2,INTARIAN_PEPPER_ROOT,10716.0,8.0,10713.0,19.0,,,10728.0,8.0,,,,,10722.0,0.0,12.0,10722.0,85728.0,85824.0,0.0,27.0,8.0,-6.0,0.0,-12.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
724100,,,INTARIAN_PEPPER_ROOT,XIRECS,10720.0,8,-2,85760.0,-2,INTARIAN_PEPPER_ROOT,10718.0,8.0,,,,,10720.0,8.0,10730.0,8.0,10733.0,24.0,10719.0,0.0,2.0,10719.0,85744.0,85760.0,0.0,8.0,40.0,1.0,2.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
727600,,,INTARIAN_PEPPER_ROOT,XIRECS,10733.0,6,-2,64398.0,-2,INTARIAN_PEPPER_ROOT,10722.0,11.0,10719.0,19.0,,,10733.0,11.0,10736.0,19.0,,,10727.5,0.0,11.0,10727.5,117942.0,118063.0,0.0,30.0,30.0,5.5,11.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
728900,,,INTARIAN_PEPPER_ROOT,XIRECS,10735.0,4,-2,42940.0,-2,INTARIAN_PEPPER_ROOT,10723.0,12.0,10720.0,17.0,,,10735.0,12.0,10737.0,17.0,,,10729.0,0.0,12.0,10729.0,128676.0,128820.0,0.0,29.0,29.0,6.0,12.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
738200,,,INTARIAN_PEPPER_ROOT,XIRECS,10732.0,5,-2,53660.0,-2,INTARIAN_PEPPER_ROOT,10732.0,9.0,10730.0,15.0,,,10744.0,9.0,10747.0,15.0,,,10738.0,0.0,12.0,10738.0,96588.0,96696.0,0.0,24.0,24.0,-6.0,0.0,-12.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
742500,,,INTARIAN_PEPPER_ROOT,XIRECS,10737.0,4,-2,42948.0,-2,INTARIAN_PEPPER_ROOT,10737.0,12.0,10734.0,17.0,,,10748.0,12.0,,,,,10742.5,0.0,11.0,10742.5,128844.0,128976.0,0.0,29.0,12.0,-5.5,0.0,-11.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
742800,,,INTARIAN_PEPPER_ROOT,XIRECS,10749.0,3,-2,32247.0,-2,INTARIAN_PEPPER_ROOT,10737.0,12.0,10734.0,18.0,,,10749.0,12.0,,,,,10743.0,0.0,12.0,10743.0,128844.0,128988.0,0.0,30.0,12.0,6.0,12.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
745000,,,INTARIAN_PEPPER_ROOT,XIRECS,10739.0,3,-2,32217.0,-2,INTARIAN_PEPPER_ROOT,10739.0,9.0,10736.0,25.0,,,10754.0,25.0,,,,,10746.5,0.0,15.0,10742.970588235294,96651.0,268850.0,-0.47058823529411764,34.0,25.0,-7.5,0.0,-15.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
747000,,,INTARIAN_PEPPER_ROOT,XIRECS,10753.0,3,-2,32259.0,-2,INTARIAN_PEPPER_ROOT,,,,,,,10753.0,10.0,10756.0,15.0,,,10753.0,0.0,,,,107530.0,,0.0,25.0,0.0,,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
748600,,,INTARIAN_PEPPER_ROOT,XIRECS,10743.0,4,-2,42972.0,-2,INTARIAN_PEPPER_ROOT,10743.0,8.0,10740.0,18.0,,,10754.0,8.0,10757.0,18.0,,,10748.5,0.0,11.0,10748.5,85944.0,86032.0,0.0,26.0,26.0,-5.5,0.0,-11.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
749100,,,INTARIAN_PEPPER_ROOT,XIRECS,10743.0,6,-2,64458.0,-2,INTARIAN_PEPPER_ROOT,10743.0,10.0,10741.0,20.0,,,10755.0,10.0,10758.0,20.0,,,10749.0,0.0,12.0,10749.0,107430.0,107550.0,0.0,30.0,30.0,-6.0,0.0,-12.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
750500,,,INTARIAN_PEPPER_ROOT,XIRECS,10747.0,3,-2,32241.0,-2,INTARIAN_PEPPER_ROOT,10745.0,9.0,10742.0,18.0,,,10747.0,3.0,10756.0,9.0,10759.0,18.0,10746.0,0.0,2.0,10746.5,96705.0,32241.0,0.5,27.0,30.0,1.0,2.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
756600,,,INTARIAN_PEPPER_ROOT,XIRECS,10762.0,5,-2,53810.0,-2,INTARIAN_PEPPER_ROOT,,,,,,,10762.0,12.0,,,,,10762.0,0.0,,,,129144.0,,0.0,12.0,0.0,,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
759800,,,INTARIAN_PEPPER_ROOT,XIRECS,10763.0,5,-2,53815.0,-2,INTARIAN_PEPPER_ROOT,10763.0,5.0,10754.0,12.0,10751.0,19.0,,,,,,,10763.0,0.0,,,53815.0,,,36.0,0.0,0.0,0.0,,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
765600,,,INTARIAN_PEPPER_ROOT,XIRECS,10768.0,4,-2,43072.0,-2,INTARIAN_PEPPER_ROOT,10768.0,4.0,10760.0,12.0,10757.0,17.0,10771.0,12.0,10774.0,17.0,,,10769.5,0.0,3.0,10768.75,43072.0,129252.0,-0.5,33.0,29.0,-1.5,0.0,-3.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
767800,,,INTARIAN_PEPPER_ROOT,XIRECS,10762.0,6,-2,64572.0,-2,INTARIAN_PEPPER_ROOT,10762.0,10.0,10759.0,19.0,,,10774.0,10.0,,,,,10768.0,0.0,12.0,10768.0,107620.0,107740.0,0.0,29.0,10.0,-6.0,0.0,-12.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
771000,,,INTARIAN_PEPPER_ROOT,XIRECS,10767.0,8,-2,86136.0,-2,INTARIAN_PEPPER_ROOT,,,,,,,10767.0,8.0,10777.0,9.0,10780.0,15.0,10767.0,0.0,,,,86136.0,,0.0,32.0,0.0,,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
771100,,,INTARIAN_PEPPER_ROOT,XIRECS,10774.0,6,-2,64644.0,-2,INTARIAN_PEPPER_ROOT,10774.0,6.0,10765.0,12.0,10763.0,18.0,10777.0,12.0,10780.0,18.0,,,10775.5,0.0,3.0,10775.0,64644.0,129324.0,-0.3333333333333333,36.0,30.0,-1.5,0.0,-3.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
777000,,,INTARIAN_PEPPER_ROOT,XIRECS,10771.0,6,-2,64626.0,-2,INTARIAN_PEPPER_ROOT,10771.0,9.0,10768.0,20.0,,,10783.0,9.0,,,,,10777.0,0.0,12.0,10777.0,96939.0,97047.0,0.0,29.0,9.0,-6.0,0.0,-12.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
778300,,,INTARIAN_PEPPER_ROOT,XIRECS,10784.0,6,-2,64704.0,-2,INTARIAN_PEPPER_ROOT,10772.0,9.0,10770.0,16.0,,,10784.0,9.0,10787.0,16.0,,,10778.0,0.0,12.0,10778.0,96948.0,97056.0,0.0,25.0,25.0,6.0,12.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
782000,,,INTARIAN_PEPPER_ROOT,XIRECS,10788.0,3,-2,32364.0,-2,INTARIAN_PEPPER_ROOT,10776.0,10.0,10773.0,20.0,,,10788.0,10.0,10791.0,20.0,,,10782.0,0.0,12.0,10782.0,107760.0,107880.0,0.0,30.0,30.0,6.0,12.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
783900,,,INTARIAN_PEPPER_ROOT,XIRECS,10778.0,3,-2,32334.0,-2,INTARIAN_PEPPER_ROOT,10778.0,12.0,10775.0,18.0,,,10790.0,12.0,10792.0,18.0,,,10784.0,0.0,12.0,10784.0,129336.0,129480.0,0.0,30.0,30.0,-6.0,0.0,-12.0,sell_aggressor,-2,INTARIAN_PEPPER_ROOT
784100,,,INTARIAN_PEPPER_ROOT,XIRECS,10786.0,4,-2,43144.0,-2,INTARIAN_PEPPER_ROOT,10778.0,9.0,10776.0,24.0,,,10786.0,11.0,10793.0,24.0,,,10782.0,0.0,8.0,10781.6,97002.0,118646.0,-0.1,33.0,35.0,4.0,8.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
787900,,,INTARIAN_PEPPER_ROOT,XIRECS,10794.0,5,-2,53970.0,-2,INTARIAN_PEPPER_ROOT,10782.0,10.0,10779.0,22.0,,,10794.0,10.0,10796.0,22.0,,,10788.0,0.0,12.0,10788.0,107820.0,107940.0,0.0,32.0,32.0,6.0,12.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
789700,,,INTARIAN_PEPPER_ROOT,XIRECS,10796.0,6,-2,64776.0,-2,INTARIAN_PEPPER_ROOT,10784.0,9.0,10781.0,19.0,,,10796.0,9.0,10798.0,19.0,,,10790.0,0.0,12.0,10790.0,97056.0,97164.0,0.0,28.0,28.0,6.0,12.0,0.0,buy_aggressor,-2,INTARIAN_PEPPER_ROOT
